BPH - Kursy walut: Dla Klientów dawnego GE Money Banku (CHF)

Data	Kupno	Sprzedaż	Spread
2011-11-14	3.4752	3.6612	0.186
2011-11-15	3.4816	3.6676	0.186
2011-11-16	3.4764	3.6624	0.186
2011-11-17	3.4872	3.6732	0.186
2011-11-18	3.5006	3.6866	0.186
2011-11-21	3.5045	3.6905	0.186
2011-11-22	3.5074	3.6934	0.186
2011-11-23	3.5218	3.7078	0.186
2011-11-24	3.5466	3.7326	0.186
2011-11-25	3.5693	3.7553	0.186
2011-11-28	3.5972	3.7832	0.186
2011-11-29	3.5887	3.7747	0.186
2011-11-30	3.6022	3.7882	0.186
2011-12-01	3.6456	3.8397	0.1941
2011-12-02	3.6085	3.8026	0.1941
2011-12-05	3.5619	3.756	0.1941
2011-12-06	3.5499	3.744	0.1941
2011-12-07	3.5433	3.7374	0.1941
2011-12-08	3.5354	3.7295	0.1941
2011-12-09	3.5451	3.7392	0.1941
2011-12-12	3.5997	3.7938	0.1941
2011-12-13	3.6038	3.7979	0.1941
2011-12-14	3.6261	3.8202	0.1941
2011-12-15	3.6369	3.831	0.1941
2011-12-16	3.644	3.8381	0.1941
2011-12-19	3.6186	3.8127	0.1941
2011-12-20	3.6172	3.8113	0.1941
2011-12-21	3.5978	3.7919	0.1941
2011-12-22	3.5735	3.7676	0.1941
2011-12-23	3.5696	3.7637	0.1941
2011-12-26	3.5645	3.7586	0.1941
2011-12-27	3.5645	3.7586	0.1941
2011-12-28	3.5483	3.7424	0.1941
2011-12-29	3.5332	3.7273	0.1941
2011-12-30	3.5511	3.7452	0.1941
2012-01-02	3.5434	3.7331	0.1897
2012-01-03	3.5769	3.7666	0.1897
2012-01-04	3.5723	3.762	0.1897
2012-01-05	3.5815	3.7712	0.1897
2012-01-06	3.6138	3.8035	0.1897
2012-01-09	3.6138	3.8035	0.1897
2012-01-10	3.6041	3.7938	0.1897
2012-01-11	3.6116	3.8013	0.1897
2012-01-12	3.5908	3.7805	0.1897
2012-01-13	3.5857	3.7754	0.1897
2012-01-16	3.5477	3.7374	0.1897
2012-01-17	3.5544	3.7441	0.1897
2012-01-18	3.5237	3.7134	0.1897
2012-01-19	3.506	3.6957	0.1897
2012-01-20	3.5013	3.691	0.1897
2012-01-23	3.492	3.6817	0.1897
2012-01-24	3.4808	3.6705	0.1897
2012-01-25	3.4646	3.6543	0.1897
2012-01-26	3.4554	3.6451	0.1897
2012-01-27	3.4248	3.6145	0.1897
2012-01-30	3.4067	3.5964	0.1897
2012-01-31	3.4436	3.6333	0.1897
2012-02-01	3.4082	3.5966	0.1884
2012-02-02	3.3852	3.5736	0.1884
2012-02-03	3.3889	3.5773	0.1884
2012-02-06	3.3812	3.5696	0.1884
2012-02-07	3.3723	3.5607	0.1884
2012-02-08	3.3661	3.5545	0.1884
2012-02-09	3.3459	3.5343	0.1884
2012-02-10	3.3535	3.5419	0.1884
2012-02-13	3.378	3.5664	0.1884
2012-02-14	3.372	3.5604	0.1884
2012-02-15	3.3729	3.5613	0.1884
2012-02-16	3.3551	3.5435	0.1884
2012-02-17	3.4055	3.5939	0.1884
2012-02-20	3.3682	3.5566	0.1884
2012-02-21	3.3593	3.5477	0.1884
2012-02-22	3.3575	3.5459	0.1884
2012-02-23	3.3691	3.5575	0.1884
2012-02-24	3.3704	3.5588	0.1884
2012-02-27	3.3571	3.5455	0.1884
2012-02-28	3.3758	3.5642	0.1884
2012-02-29	3.3563	3.5447	0.1884
2012-03-01	3.3178	3.5013	0.1835
2012-03-02	3.3038	3.4873	0.1835
2012-03-05	3.2979	3.4814	0.1835
2012-03-06	3.315	3.4985	0.1835
2012-03-07	3.3332	3.5167	0.1835
2012-03-08	3.3352	3.5187	0.1835
2012-03-09	3.3084	3.4919	0.1835
2012-03-12	3.2985	3.482	0.1835
2012-03-13	3.2915	3.475	0.1835
2012-03-14	3.2963	3.4798	0.1835
2012-03-15	3.3055	3.489	0.1835
2012-03-16	3.307	3.4905	0.1835
2012-03-19	3.312	3.4955	0.1835
2012-03-20	3.3065	3.49	0.1835
2012-03-21	3.3081	3.4916	0.1835
2012-03-22	3.3166	3.5001	0.1835
2012-03-23	3.3448	3.5283	0.1835
2012-03-26	3.3408	3.5243	0.1835
2012-03-27	3.322	3.5055	0.1835
2012-03-28	3.3096	3.4931	0.1835
2012-03-29	3.3275	3.511	0.1835
2012-03-30	3.337	3.5205	0.1835
2012-04-02	3.362	3.5461	0.1841
2012-04-03	3.3481	3.5322	0.1841
2012-04-04	3.3415	3.5256	0.1841
2012-04-05	3.3529	3.537	0.1841
2012-04-06	3.3606	3.5447	0.1841
2012-04-09	3.3664	3.5505	0.1841
2012-04-10	3.3664	3.5505	0.1841
2012-04-11	3.3812	3.5653	0.1841
2012-04-12	3.4046	3.5887	0.1841
2012-04-13	3.3808	3.5649	0.1841
2012-04-16	3.3845	3.5686	0.1841
2012-04-17	3.402	3.5861	0.1841
2012-04-18	3.3952	3.5793	0.1841
2012-04-19	3.3818	3.5659	0.1841
2012-04-20	3.3917	3.5758	0.1841
2012-04-23	3.3933	3.5774	0.1841
2012-04-24	3.4071	3.5912	0.1841
2012-04-25	3.4072	3.5913	0.1841
2012-04-26	3.3921	3.5762	0.1841
2012-04-27	3.3889	3.573	0.1841
2012-04-30	3.39	3.5741	0.1841
2012-05-01	3.3779	3.5635	0.1856
2012-05-02	3.3779	3.5635	0.1856
2012-05-03	3.3673	3.5529	0.1856
2012-05-04	3.3673	3.5529	0.1856
2012-05-07	3.3909	3.5765	0.1856
2012-05-08	3.4007	3.5863	0.1856
2012-05-09	3.3978	3.5834	0.1856
2012-05-10	3.4062	3.5918	0.1856
2012-05-11	3.4334	3.619	0.1856
2012-05-14	3.4361	3.6217	0.1856
2012-05-15	3.4856	3.6712	0.1856
2012-05-16	3.498	3.6836	0.1856
2012-05-17	3.5419	3.7275	0.1856
2012-05-18	3.5258	3.7114	0.1856
2012-05-21	3.5419	3.7275	0.1856
2012-05-22	3.5118	3.6974	0.1856
2012-05-23	3.5021	3.6877	0.1856
2012-05-24	3.5333	3.7189	0.1856
2012-05-25	3.5405	3.7261	0.1856
2012-05-28	3.5254	3.711	0.1856
2012-05-29	3.5174	3.703	0.1856
2012-05-30	3.5251	3.7107	0.1856
2012-05-31	3.5459	3.7315	0.1856
2012-06-01	3.5777	3.7765	0.1988
2012-06-04	3.5975	3.7963	0.1988
2012-06-05	3.5883	3.7871	0.1988
2012-06-06	3.5802	3.779	0.1988
2012-06-07	3.5391	3.7379	0.1988
2012-06-08	3.5391	3.7379	0.1988
2012-06-11	3.5102	3.709	0.1988
2012-06-12	3.4966	3.6954	0.1988
2012-06-13	3.5219	3.7207	0.1988
2012-06-14	3.5289	3.7277	0.1988
2012-06-15	3.5209	3.7197	0.1988
2012-06-18	3.4972	3.696	0.1988
2012-06-19	3.4768	3.6756	0.1988
2012-06-20	3.4818	3.6806	0.1988
2012-06-21	3.4629	3.6617	0.1988
2012-06-22	3.4691	3.6679	0.1988
2012-06-25	3.4796	3.6784	0.1988
2012-06-26	3.4743	3.6731	0.1988
2012-06-27	3.4695	3.6683	0.1988
2012-06-28	3.4619	3.6607	0.1988
2012-06-29	3.4837	3.6825	0.1988
2012-07-02	3.442	3.638	0.196
2012-07-03	3.416	3.612	0.196
2012-07-04	3.3995	3.5955	0.196
2012-07-05	3.3948	3.5908	0.196
2012-07-06	3.4085	3.6045	0.196
2012-07-09	3.4062	3.6022	0.196
2012-07-10	3.4248	3.6208	0.196
2012-07-11	3.3947	3.5907	0.196
2012-07-12	3.375	3.571	0.196
2012-07-13	3.3922	3.5882	0.196
2012-07-16	3.3961	3.5921	0.196
2012-07-17	3.3867	3.5827	0.196
2012-07-18	3.3734	3.5694	0.196
2012-07-19	3.3673	3.5633	0.196
2012-07-20	3.3573	3.5533	0.196
2012-07-23	3.3605	3.5565	0.196
2012-07-24	3.3752	3.5712	0.196
2012-07-25	3.3933	3.5893	0.196
2012-07-26	3.3986	3.5946	0.196
2012-07-27	3.379	3.575	0.196
2012-07-30	3.3466	3.5426	0.196
2012-07-31	3.3418	3.5378	0.196
2012-08-01	3.3051	3.4941	0.189
2012-08-02	3.3098	3.4988	0.189
2012-08-03	3.3006	3.4896	0.189
2012-08-06	3.2953	3.4843	0.189
2012-08-07	3.2554	3.4444	0.189
2012-08-08	3.252	3.441	0.189
2012-08-09	3.2919	3.4809	0.189
2012-08-10	3.2661	3.4551	0.189
2012-08-13	3.2794	3.4684	0.189
2012-08-14	3.2834	3.4724	0.189
2012-08-15	3.2893	3.4783	0.189
2012-08-16	3.2893	3.4783	0.189
2012-08-17	3.2843	3.4733	0.189
2012-08-20	3.2713	3.4603	0.189
2012-08-21	3.2716	3.4606	0.189
2012-08-22	3.2719	3.4609	0.189
2012-08-23	3.2753	3.4643	0.189
2012-08-24	3.2784	3.4674	0.189
2012-08-27	3.2992	3.4882	0.189
2012-08-28	3.2804	3.4694	0.189
2012-08-29	3.2936	3.4826	0.189
2012-08-30	3.3437	3.5327	0.189
2012-08-31	3.3756	3.5646	0.189
2012-09-03	3.3951	3.5884	0.1933
2012-09-04	3.407	3.6003	0.1933
2012-09-05	3.4038	3.5971	0.1933
2012-09-06	3.4208	3.6141	0.1933
2012-09-07	3.362	3.5553	0.1933
2012-09-10	3.3183	3.5116	0.1933
2012-09-11	3.3083	3.5016	0.1933
2012-09-12	3.3135	3.5068	0.1933
2012-09-13	3.2861	3.4794	0.1933
2012-09-14	3.3075	3.5008	0.1933
2012-09-17	3.2491	3.4424	0.1933
2012-09-18	3.274	3.4673	0.1933
2012-09-19	3.3124	3.5057	0.1933
2012-09-20	3.3187	3.512	0.1933
2012-09-21	3.3552	3.5485	0.1933
2012-09-24	3.3238	3.5171	0.1933
2012-09-25	3.3468	3.5401	0.1933
2012-09-26	3.3413	3.5346	0.1933
2012-09-27	3.3363	3.5296	0.1933
2012-09-28	3.3454	3.5387	0.1933
2012-10-01	3.2855	3.4766	0.1911
2012-10-02	3.2772	3.4683	0.1911
2012-10-03	3.2829	3.474	0.1911
2012-10-04	3.2891	3.4802	0.1911
2012-10-05	3.2615	3.4526	0.1911
2012-10-08	3.2496	3.4407	0.1911
2012-10-09	3.2526	3.4437	0.1911
2012-10-10	3.246	3.4371	0.1911
2012-10-11	3.253	3.4441	0.1911
2012-10-12	3.2789	3.47	0.1911
2012-10-15	3.2713	3.4624	0.1911
2012-10-16	3.2682	3.4593	0.1911
2012-10-17	3.2669	3.458	0.1911
2012-10-18	3.2686	3.4597	0.1911
2012-10-19	3.2775	3.4686	0.1911
2012-10-22	3.2843	3.4754	0.1911
2012-10-23	3.2768	3.4679	0.1911
2012-10-24	3.2961	3.4872	0.1911
2012-10-25	3.3053	3.4964	0.1911
2012-10-26	3.3087	3.4998	0.1911
2012-10-29	3.3183	3.5094	0.1911
2012-10-30	3.3157	3.5068	0.1911
2012-10-31	3.3126	3.5037	0.1911
2012-11-01	3.3277	3.5221	0.1944
2012-11-02	3.3277	3.5221	0.1944
2012-11-05	3.3137	3.5081	0.1944
2012-11-06	3.3186	3.513	0.1944
2012-11-07	3.3163	3.5107	0.1944
2012-11-08	3.3086	3.503	0.1944
2012-11-09	3.3524	3.5468	0.1944
2012-11-12	3.3446	3.539	0.1944
2012-11-13	3.3593	3.5537	0.1944
2012-11-14	3.3716	3.566	0.1944
2012-11-15	3.3713	3.5657	0.1944
2012-11-16	3.3667	3.5611	0.1944
2012-11-19	3.3598	3.5542	0.1944
2012-11-20	3.348	3.5424	0.1944
2012-11-21	3.337	3.5314	0.1944
2012-11-22	3.3295	3.5239	0.1944
2012-11-23	3.3186	3.513	0.1944
2012-11-26	3.3236	3.518	0.1944
2012-11-27	3.3201	3.5145	0.1944
2012-11-28	3.3072	3.5016	0.1944
2012-11-29	3.3179	3.5123	0.1944
2012-11-30	3.3053	3.4997	0.1944
2012-12-03	3.3176	3.5111	0.1935
2012-12-04	3.3138	3.5073	0.1935
2012-12-05	3.3098	3.5033	0.1935
2012-12-06	3.3044	3.4979	0.1935
2012-12-07	3.3119	3.5054	0.1935
2012-12-10	3.3254	3.5189	0.1935
2012-12-11	3.3281	3.5216	0.1935
2012-12-12	3.2958	3.4893	0.1935
2012-12-13	3.2863	3.4798	0.1935
2012-12-14	3.2922	3.4857	0.1935
2012-12-17	3.2935	3.487	0.1935
2012-12-18	3.2899	3.4834	0.1935
2012-12-19	3.2948	3.4883	0.1935
2012-12-20	3.2791	3.4726	0.1935
2012-12-21	3.2804	3.4739	0.1935
2012-12-24	3.2745	3.468	0.1935
2012-12-25	3.2793	3.4728	0.1935
2012-12-26	3.2793	3.4728	0.1935
2012-12-27	3.2793	3.4728	0.1935
2012-12-28	3.2927	3.4862	0.1935
2012-12-31	3.2813	3.4748	0.1935
2013-01-01	3.3047	3.4969	0.1922
2013-01-02	3.3047	3.4969	0.1922
2013-01-03	3.2826	3.4748	0.1922
2013-01-04	3.2896	3.4818	0.1922
2013-01-07	3.3285	3.5207	0.1922
2013-01-08	3.3273	3.5195	0.1922
2013-01-09	3.3302	3.5224	0.1922
2013-01-10	3.3254	3.5176	0.1922
2013-01-11	3.2897	3.4819	0.1922
2013-01-14	3.2872	3.4794	0.1922
2013-01-15	3.2853	3.4775	0.1922
2013-01-16	3.2509	3.4431	0.1922
2013-01-17	3.2616	3.4538	0.1922
2013-01-18	3.2308	3.423	0.1922
2013-01-21	3.2246	3.4168	0.1922
2013-01-22	3.2827	3.4749	0.1922
2013-01-23	3.2868	3.479	0.1922
2013-01-24	3.2766	3.4688	0.1922
2013-01-25	3.3036	3.4958	0.1922
2013-01-28	3.2859	3.4781	0.1922
2013-01-29	3.271	3.4632	0.1922
2013-01-30	3.2942	3.4864	0.1922
2013-01-31	3.2808	3.473	0.1922
2013-02-01	3.343	3.5397	0.1967
2013-02-04	3.3531	3.5498	0.1967
2013-02-05	3.3104	3.5071	0.1967
2013-02-06	3.3469	3.5436	0.1967
2013-02-07	3.3381	3.5348	0.1967
2013-02-08	3.3557	3.5524	0.1967
2013-02-11	3.3424	3.5391	0.1967
2013-02-12	3.3363	3.533	0.1967
2013-02-13	3.3449	3.5416	0.1967
2013-02-14	3.3328	3.5295	0.1967
2013-02-15	3.3393	3.536	0.1967
2013-02-18	3.3601	3.5568	0.1967
2013-02-19	3.3564	3.5531	0.1967
2013-02-20	3.3489	3.5456	0.1967
2013-02-21	3.3268	3.5235	0.1967
2013-02-22	3.35	3.5467	0.1967
2013-02-25	3.3337	3.5304	0.1967
2013-02-26	3.3418	3.5385	0.1967
2013-02-27	3.3685	3.5652	0.1967
2013-02-28	3.3743	3.571	0.1967
2013-03-01	3.3038	3.5002	0.1964
2013-03-04	3.2812	3.4776	0.1964
2013-03-05	3.2703	3.4667	0.1964
2013-03-06	3.2657	3.4621	0.1964
2013-03-07	3.2476	3.444	0.1964
2013-03-08	3.2596	3.456	0.1964
2013-03-11	3.2549	3.4513	0.1964
2013-03-12	3.2441	3.4405	0.1964
2013-03-13	3.2609	3.4573	0.1964
2013-03-14	3.2629	3.4593	0.1964
2013-03-15	3.2505	3.4469	0.1964
2013-03-18	3.2736	3.47	0.1964
2013-03-19	3.2935	3.4899	0.1964
2013-03-20	3.2826	3.479	0.1964
2013-03-21	3.2965	3.4929	0.1964
2013-03-22	3.3206	3.517	0.1964
2013-03-25	3.3223	3.5187	0.1964
2013-03-26	3.2985	3.4949	0.1964
2013-03-27	3.315	3.5114	0.1964
2013-03-28	3.327	3.5234	0.1964
2013-03-29	3.3315	3.5279	0.1964
2013-04-01	3.346	3.5443	0.1983
2013-04-02	3.346	3.5443	0.1983
2013-04-03	3.3559	3.5542	0.1983
2013-04-04	3.3553	3.5536	0.1983
2013-04-05	3.3594	3.5577	0.1983
2013-04-08	3.3526	3.5509	0.1983
2013-04-09	3.3274	3.5257	0.1983
2013-04-10	3.3	3.4983	0.1983
2013-04-11	3.2864	3.4847	0.1983
2013-04-12	3.2828	3.4811	0.1983
2013-04-15	3.297	3.4953	0.1983
2013-04-16	3.2994	3.4977	0.1983
2013-04-17	3.3009	3.4992	0.1983
2013-04-18	3.2952	3.4935	0.1983
2013-04-19	3.2987	3.497	0.1983
2013-04-22	3.2914	3.4897	0.1983
2013-04-23	3.2803	3.4786	0.1983
2013-04-24	3.2977	3.496	0.1983
2013-04-25	3.2819	3.4802	0.1983
2013-04-26	3.2785	3.4768	0.1983
2013-04-29	3.298	3.4963	0.1983
2013-04-30	3.289	3.4873	0.1983
2013-05-01	3.2957	3.4906	0.1949
2013-05-02	3.2957	3.4906	0.1949
2013-05-03	3.3086	3.5035	0.1949
2013-05-06	3.3086	3.5035	0.1949
