PEKAO: Tabela kursowa Banku Pekao S.A. (CHF)

Dane powyciągne z poniższego linku iterując po parametrach 'date' oraz 'table':

https://www.pekao.com.pl/.currencies/file?type=TEXT&source=PEKAO&date=2020-01-20&table=1

Ten link jest tym samym, co kryje się pod przyciskiem 'POBIERZ TXT' na stronie internetowej
Zdarzają się jednak dni, kiedy na stronie nie ma widocznych żadnych kursów, ale link do pobrania pliku działa
Na przykład 2020-01-20 - na stronie kursów nie widać, chociaż pod linkiem są dostępne

* - Nr tabeli nie zawsze jest ciągły. Są dni z tabelami [2, 3] albo [1, 2, 4]

Data	Godzina	Nr tabeli*	Kupno	Sprzedaż	Spread
2014-09-04	07:00	1	3.3559	3.5931	0.2372
2014-09-04	16:45	2	3.3552	3.5918	0.2366
2014-09-05	07:00	1	3.3581	3.5952	0.2371
2014-09-08	07:00	1	3.3506	3.5869	0.2363
2014-09-08	09:05	2	3.3466	3.5823	0.2357
2014-09-09	07:00	1	3.3485	3.5847	0.2362
2014-09-10	07:00	1	3.3667	3.6041	0.2374
2014-09-11	07:00	1	3.349	3.5852	0.2362
2014-09-12	07:00	1	3.35	3.5863	0.2363
2014-09-15	07:00	1	3.355	3.5913	0.2363
2014-09-16	07:00	1	3.3508	3.5874	0.2366
2014-09-16	12:00	3	3.353	3.5909	0.2379
2014-09-17	07:00	1	3.3503	3.5881	0.2378
2014-09-17	16:20	2	3.3382	3.5744	0.2362
2014-09-18	07:00	1	3.3366	3.5722	0.2356
2014-09-19	07:00	1	3.3615	3.5989	0.2374
2014-09-22	07:00	1	3.3498	3.5857	0.2359
2014-09-23	07:00	1	3.3447	3.5815	0.2368
2014-09-25	07:00	1	3.3404	3.5763	0.2359
2014-09-26	07:00	1	3.3439	3.58	0.2361
2014-09-29	07:00	1	3.345	3.5812	0.2362
2014-09-30	07:00	1	3.3504	3.5869	0.2365
2014-10-01	07:00	1	3.3441	3.5817	0.2376
2014-10-02	07:00	1	3.3418	3.5784	0.2366
2014-10-03	07:00	1	3.3382	3.5736	0.2354
2014-10-03	16:50	2	3.346	3.582	0.236
2014-10-06	07:00	1	3.3442	3.5803	0.2361
2014-10-07	07:00	1	3.3348	3.57	0.2352
2014-10-08	07:00	1	3.3352	3.5704	0.2352
2014-10-09	07:00	1	3.3361	3.5723	0.2362
2014-10-10	07:00	1	3.3354	3.5707	0.2353
2014-10-13	07:00	1	3.342	3.5777	0.2357
2014-10-14	07:00	1	3.3513	3.5876	0.2363
2014-10-15	07:00	1	3.3609	3.5979	0.2370
2014-10-16	07:00	1	3.3695	3.6071	0.2376
2014-10-17	07:00	1	3.3872	3.6269	0.2397
2014-10-20	07:00	1	3.3805	3.6188	0.2383
2014-10-21	07:00	1	3.3824	3.6209	0.2385
2014-10-22	07:00	1	3.3784	3.6169	0.2385
2014-10-23	07:00	1	3.3832	3.6218	0.2386
2014-10-24	07:00	1	3.3904	3.6295	0.2391
2014-10-27	07:00	1	3.3779	3.6164	0.2385
2014-10-28	07:00	1	3.3841	3.6242	0.2401
2014-10-29	07:00	1	3.3823	3.6208	0.2385
2014-10-30	07:00	1	3.3795	3.619	0.2395
2014-10-30	16:25	3	3.3721	3.6113	0.2392
2014-10-31	07:00	1	3.3769	3.6156	0.2387
2014-10-31	16:10	2	3.3755	3.6135	0.2380
2014-11-03	07:00	1	3.3757	3.6137	0.2380
2014-11-04	07:00	1	3.3819	3.6204	0.2385
2014-11-05	07:00	1	3.3863	3.6254	0.2391
2014-11-06	07:00	1	3.394	3.6336	0.2396
2014-11-06	13:20	2	3.3836	3.6225	0.2389
2014-11-07	07:00	1	3.3857	3.6244	0.2387
2014-11-07	09:20	2	3.3897	3.629	0.2393
2014-11-07	13:40	3	3.3934	3.6327	0.2393
2014-11-07	16:35	4	3.3924	3.6313	0.2389
2014-11-10	07:00	1	3.3908	3.6314	0.2406
2014-11-10	11:15	2	3.385	3.6237	0.2387
2014-11-12	07:00	1	3.3875	3.6264	0.2389
2014-11-13	07:00	1	3.3889	3.6281	0.2392
2014-11-14	07:00	1	3.3991	3.6403	0.2412
2014-11-17	07:00	1	3.3972	3.6368	0.2396
2014-11-18	07:00	1	3.3924	3.632	0.2396
2014-11-19	07:00	1	3.3909	3.6303	0.2394
2014-11-20	07:00	1	3.3883	3.6281	0.2398
2014-11-21	07:00	1	3.3869	3.6257	0.2388
2014-11-24	07:00	1	3.3739	3.6118	0.2379
2014-11-25	07:00	1	3.3658	3.6034	0.2376
2014-11-26	07:00	1	3.3561	3.5946	0.2385
2014-11-27	07:00	1	3.3589	3.5958	0.2369
2014-11-28	07:00	1	3.3573	3.5943	0.2370
2014-11-28	16:50	2	3.3589	3.5961	0.2372
2014-12-01	07:00	1	3.3608	3.5978	0.2370
2014-12-01	08:40	2	3.3615	3.5986	0.2371
2014-12-02	07:00	1	3.3535	3.59	0.2365
2014-12-02	16:45	2	3.3438	3.5799	0.2361
2014-12-03	07:00	1	3.3407	3.5766	0.2359
2014-12-03	16:50	2	3.3354	3.5716	0.2362
2014-12-04	07:00	1	3.3325	3.5679	0.2354
2014-12-04	16:20	2	3.3395	3.5768	0.2373
2014-12-05	07:00	1	3.3454	3.5817	0.2363
2014-12-05	16:30	2	3.3408	3.5765	0.2357
2014-12-08	07:00	1	3.3422	3.5788	0.2366
2014-12-09	07:00	1	3.3428	3.5786	0.2358
2014-12-10	07:00	1	3.3449	3.5814	0.2365
2014-12-11	07:00	1	3.347	3.5833	0.2363
2014-12-12	07:00	1	3.3554	3.5924	0.2370
2014-12-12	10:15	2	3.3585	3.5956	0.2371
2014-12-15	07:00	1	3.3622	3.599	0.2368
2014-12-16	07:00	1	3.3619	3.599	0.2371
2014-12-17	07:00	1	3.3901	3.6295	0.2394
2014-12-18	07:00	1	3.4027	3.6424	0.2397
2014-12-19	07:00	1	3.4132	3.6542	0.2410
2014-12-22	07:00	1	3.4229	3.6643	0.2414
2014-12-22	08:20	2	3.4189	3.6618	0.2429
2014-12-22	15:35	3	3.4232	3.6649	0.2417
2014-12-22	16:55	4	3.4267	3.6686	0.2419
2014-12-23	07:00	1	3.4236	3.6658	0.2422
2014-12-24	07:00	1	3.4486	3.6926	0.2440
2014-12-29	07:00	1	3.4542	3.6977	0.2435
2014-12-29	13:00	3	3.453	3.6965	0.2435
2014-12-30	07:00	1	3.4568	3.7005	0.2437
2014-12-31	07:00	1	3.4517	3.6951	0.2434
2014-12-31	10:30	2	3.437	3.6793	0.2423
2015-01-02	07:00	1	3.4341	3.6765	0.2424
2015-01-05	07:00	1	3.4615	3.7059	0.2444
2015-01-07	07:00	1	3.4547	3.6991	0.2444
2015-01-07	08:25	2	3.4732	3.7195	0.2463
2015-01-08	07:00	1	3.4641	3.7087	0.2446
2015-01-08	16:40	2	3.4491	3.6926	0.2435
2015-01-09	07:00	1	3.4459	3.6891	0.2432
2015-01-12	07:00	1	3.4279	3.6699	0.2420
2015-01-13	07:00	1	3.4467	3.6894	0.2427
2015-01-13	09:20	2	3.4424	3.6854	0.2430
2015-01-14	07:00	1	3.4418	3.6848	0.2430
2015-01-14	11:10	2	3.4464	3.6894	0.2430
2015-01-15	07:00	1	3.4371	3.6794	0.2423
2015-01-15	11:00	2	3.9221	4.429	0.5069
2015-01-15	17:05	3	3.8383	4.3336	0.4953
2015-01-16	07:00	1	3.8412	4.3368	0.4956
2015-01-19	07:00	1	4.1012	4.6305	0.5293
2015-01-20	07:00	1	3.9914	4.5082	0.5168
2015-01-20	09:10	2	4.1058	4.3966	0.2908
2015-01-21	07:00	1	4.1236	4.4149	0.2913
2015-01-22	07:00	1	4.1571	4.4521	0.2950
2015-01-22	16:45	2	4.1502	4.4448	0.2946
2015-01-23	07:00	1	4.1374	4.4315	0.2941
2015-01-26	07:00	1	4.1209	4.4139	0.2930
2015-01-26	14:55	2	4.0432	4.3289	0.2857
2015-01-27	07:00	1	4.0355	4.3224	0.2869
2015-01-27	12:10	3	4.034	4.319	0.285
2015-01-28	07:00	1	3.9934	4.2751	0.2817
2015-01-29	07:00	1	3.9926	4.2767	0.2841
2015-01-29	16:50	3	3.893	4.1688	0.2758
2015-01-30	07:00	1	3.9059	4.1818	0.2759
2015-01-30	16:35	3	3.8627	4.1352	0.2725
2015-02-02	07:00	1	3.8732	4.1481	0.2749
2015-02-03	07:00	1	3.8299	4.1017	0.2718
2015-02-03	15:15	2	3.8148	4.0855	0.2707
2015-02-04	07:00	1	3.8103	4.081	0.2707
2015-02-05	07:00	1	3.8001	4.0701	0.2700
2015-02-06	07:00	1	3.8021	4.0719	0.2698
2015-02-06	14:45	3	3.8676	4.064	0.1964
2015-02-09	07:00	1	3.8589	4.0549	0.1960
2015-02-09	14:00	2	3.9051	4.1035	0.1984
2015-02-10	07:00	1	3.898	4.0964	0.1984
2015-02-11	07:00	1	3.9131	4.1119	0.1988
2015-02-11	14:05	2	3.9275	4.1269	0.1994
2015-02-12	07:00	1	3.9238	4.1227	0.1989
2015-02-12	15:05	3	3.862	4.0581	0.1961
2015-02-13	07:00	1	3.8549	4.0506	0.1957
2015-02-13	14:40	2	3.8494	4.0445	0.1951
2015-02-16	07:00	1	3.8406	4.0356	0.1950
2015-02-17	07:00	1	3.8344	4.0291	0.1947
2015-02-18	07:00	1	3.8367	4.0315	0.1948
2015-02-19	07:00	1	3.8077	4.0006	0.1929
2015-02-19	12:15	2	3.7683	3.9596	0.1913
2015-02-20	07:00	1	3.7653	3.955	0.1897
2015-02-20	08:25	2	3.7677	3.9593	0.1916
2015-02-20	14:55	3	3.8127	4.0056	0.1929
2015-02-23	07:00	1	3.7954	3.9881	0.1927
2015-02-24	07:00	1	3.7927	3.9838	0.1911
2015-02-24	16:30	2	3.7768	3.9671	0.1903
2015-02-25	07:00	1	3.7705	3.9616	0.1911
2015-02-26	07:00	1	3.7635	3.9545	0.1910
2015-02-27	07:00	1	3.7906	3.9824	0.1918
2015-02-27	13:20	2	3.7981	3.9918	0.1937
2015-03-02	07:00	1	3.8053	3.9986	0.1933
2015-03-03	07:00	1	3.7811	3.9716	0.1905
2015-03-03	11:55	2	3.7767	3.9681	0.1914
2015-03-04	07:00	1	3.7877	3.9786	0.1909
2015-03-04	10:25	2	3.7996	3.9922	0.1926
2015-03-05	07:00	1	3.8	3.9923	0.1923
2015-03-06	07:00	1	3.7747	3.9653	0.1906
2015-03-09	07:00	1	3.7685	3.9595	0.1910
2015-03-10	07:00	1	3.7546	3.9446	0.1900
2015-03-10	10:45	2	3.7566	3.9466	0.1900
2015-03-10	16:30	3	3.7849	3.9764	0.1915
2015-03-11	07:00	1	3.787	3.9782	0.1912
2015-03-12	07:00	1	3.7784	3.9696	0.1912
2015-03-13	07:00	1	3.7858	3.9766	0.1908
2015-03-13	16:20	2	3.8217	4.0151	0.1934
2015-03-16	07:00	1	3.8272	4.0212	0.1940
2015-03-16	15:30	2	3.7829	3.9743	0.1914
2015-03-17	07:00	1	3.7827	3.9744	0.1917
2015-03-18	07:00	1	3.7992	3.9914	0.1922
2015-03-19	07:00	1	3.8168	4.0096	0.1928
2015-03-20	07:00	1	3.8172	4.0103	0.1931
2015-03-20	12:50	2	3.816	4.0079	0.1919
2015-03-23	07:00	1	3.8268	4.0204	0.1936
2015-03-24	07:00	1	3.7957	3.987	0.1913
2015-03-24	15:45	2	3.8406	4.0353	0.1947
2015-03-25	07:00	1	3.8313	4.0256	0.1943
2015-03-26	07:00	1	3.7912	3.9823	0.1911
2015-03-27	07:00	1	3.7935	3.9847	0.1912
2015-03-30	07:00	1	3.8327	4.0271	0.1944
2015-03-31	07:00	1	3.8111	4.004	0.1929
2015-04-01	07:00	1	3.8185	4.011	0.1925
2015-04-02	07:00	1	3.8033	3.9962	0.1929
2015-04-03	07:00	1	3.8047	3.9984	0.1937
2015-04-07	07:00	1	3.7896	3.9826	0.1930
2015-04-07	09:00	2	3.7882	3.9799	0.1917
2015-04-08	07:00	1	3.7782	3.9694	0.1912
2015-04-09	07:00	1	3.7556	3.9453	0.1897
2015-04-10	07:00	1	3.7678	3.9578	0.1900
2015-04-10	09:00	2	3.7772	3.9677	0.1905
2015-04-13	07:00	1	3.7614	3.951	0.1896
2015-04-14	07:00	1	3.7777	3.9682	0.1905
2015-04-15	07:00	1	3.7828	3.9747	0.1919
2015-04-16	07:00	1	3.7996	3.9931	0.1935
2015-04-17	07:00	1	3.8099	4.0032	0.1933
2015-04-17	16:20	2	3.817	4.0103	0.1933
2015-04-20	07:00	1	3.8134	4.0057	0.1923
2015-04-20	14:50	3	3.7863	3.9772	0.1909
2015-04-21	07:00	1	3.7896	3.9816	0.1920
2015-04-22	07:00	1	3.7974	3.9889	0.1915
2015-04-23	07:00	1	3.7541	3.9442	0.1901
2015-04-23	13:20	2	3.7762	3.9666	0.1904
2015-04-24	07:00	1	3.7792	3.9698	0.1906
2015-04-27	07:00	1	3.794	3.9854	0.1914
2015-04-28	07:00	1	3.7492	3.9391	0.1899
2015-04-29	07:00	1	3.7298	3.9187	0.1889
2015-04-30	07:00	1	3.7437	3.9333	0.1896
2015-05-04	07:00	1	3.7541	3.9438	0.1897
2015-05-05	07:00	1	3.7693	3.9593	0.1900
2015-05-05	16:00	2	3.7793	3.971	0.1917
2015-05-06	07:00	1	3.791	3.9825	0.1915
2015-05-07	07:00	1	3.8139	4.0061	0.1922
2015-05-07	11:20	2	3.8273	4.0214	0.1941
2015-05-08	07:00	1	3.8173	4.0106	0.1933
2015-05-08	10:00	2	3.8096	4.0025	0.1929
2015-05-11	07:00	1	3.8046	3.9976	0.1930
2015-05-12	07:00	1	3.8133	4.0074	0.1941
2015-05-12	12:00	2	3.8477	4.0439	0.1962
2015-05-13	07:00	1	3.8345	4.0282	0.1937
2015-05-14	07:00	1	3.8235	4.0174	0.1939
2015-05-15	07:00	1	3.8103	4.0043	0.1940
2015-05-18	07:00	1	3.7806	3.9716	0.1910
2015-05-18	15:20	2	3.7825	3.9731	0.1906
2015-05-19	07:00	1	3.7885	3.9806	0.1921
2015-05-20	07:00	1	3.7943	3.9867	0.1924
2015-05-21	07:00	1	3.8201	4.0138	0.1937
2015-05-22	07:00	1	3.8425	4.0362	0.1937
2015-05-25	07:00	1	3.8499	4.0443	0.1944
2015-05-25	08:30	2	3.8861	4.0835	0.1974
2015-05-26	07:00	1	3.8599	4.0549	0.1950
2015-05-26	13:00	2	3.9004	4.097	0.1966
2015-05-27	07:00	1	3.9065	4.1041	0.1976
2015-05-28	07:00	1	3.8908	4.0873	0.1965
2015-05-29	07:00	1	3.9112	4.1083	0.1971
2015-05-29	08:50	2	3.8942	4.0924	0.1982
2015-06-01	07:00	1	3.9046	4.1018	0.1972
2015-06-02	07:00	1	3.9002	4.098	0.1978
2015-06-02	14:30	2	3.8767	4.0728	0.1961
2015-06-03	07:00	1	3.8685	4.0654	0.1969
2015-06-05	07:00	1	3.8444	4.0393	0.1949
2015-06-05	13:40	2	3.863	4.0589	0.1959
2015-06-08	07:00	1	3.8487	4.0434	0.1947
2015-06-08	08:35	2	3.8835	4.0811	0.1976
2015-06-09	07:00	1	3.8768	4.0733	0.1965
2015-06-10	07:00	1	3.8818	4.0774	0.1956
2015-06-11	07:00	1	3.8427	4.0371	0.1944
2015-06-12	07:00	1	3.8353	4.0294	0.1941
2015-06-12	16:30	2	3.8775	4.0728	0.1953
2015-06-15	07:00	1	3.8821	4.0781	0.1960
2015-06-16	07:00	1	3.8473	4.0411	0.1938
2015-06-16	12:05	2	3.8666	4.0626	0.1960
2015-06-17	07:00	1	3.8581	4.0526	0.1945
2015-06-18	07:00	1	3.8859	4.0825	0.1966
2015-06-19	07:00	1	3.8807	4.077	0.1963
2015-06-19	11:00	2	3.8943	4.0921	0.1978
2015-06-22	07:00	1	3.895	4.0917	0.1967
2015-06-23	07:00	1	3.888	4.0843	0.1963
2015-06-24	07:00	1	3.882	4.0784	0.1964
2015-06-25	07:00	1	3.8883	4.085	0.1967
2015-06-26	07:00	1	3.8794	4.0757	0.1963
2015-06-29	07:00	1	3.9031	4.1001	0.1970
2015-06-29	08:35	2	3.9508	4.1503	0.1995
2015-06-30	07:00	1	3.9555	4.152	0.1965
2015-07-01	07:00	1	3.9246	4.1228	0.1982
2015-07-02	07:00	1	3.9128	4.1107	0.1979
2015-07-03	07:00	1	3.9021	4.0999	0.1978
2015-07-06	07:00	1	3.9145	4.1121	0.1976
2015-07-07	07:00	1	3.927	4.1256	0.1986
2015-07-08	07:00	1	3.9551	4.154	0.1989
2015-07-09	07:00	1	3.9315	4.1299	0.1984
2015-07-10	07:00	1	3.926	4.1238	0.1978
2015-07-10	11:40	2	3.9081	4.105	0.1969
2015-07-10	15:55	3	3.885	4.0804	0.1954
2015-07-13	07:00	1	3.882	4.0776	0.1956
2015-07-14	07:00	1	3.8552	4.0491	0.1939
2015-07-14	16:10	2	3.8834	4.0791	0.1957
2015-07-15	07:00	1	3.8727	4.0683	0.1956
2015-07-16	07:00	1	3.8625	4.0579	0.1954
2015-07-17	07:00	1	3.8471	4.0406	0.1935
2015-07-20	07:00	1	3.8415	4.0359	0.1944
2015-07-21	07:00	1	3.8428	4.0376	0.1948
2015-07-22	07:00	1	3.8488	4.045	0.1962
2015-07-23	07:00	1	3.8288	4.0217	0.1929
2015-07-24	07:00	1	3.8147	4.0077	0.1930
2015-07-27	07:00	1	3.8301	4.0239	0.1938
2015-07-27	15:55	2	3.7987	3.9902	0.1915
2015-07-28	07:00	1	3.7951	3.9872	0.1921
2015-07-29	07:00	1	3.7763	3.967	0.1907
2015-07-30	07:00	1	3.793	3.9838	0.1908
2015-07-31	07:00	1	3.8211	4.0144	0.1933
2015-07-31	16:20	2	3.8181	4.0112	0.1931
2015-08-03	07:00	1	3.8193	4.0121	0.1928
2015-08-04	07:00	1	3.8093	4.0032	0.1939
2015-08-05	07:00	1	3.802	3.9943	0.1923
2015-08-05	09:10	2	3.8273	4.0209	0.1936
2015-08-06	07:00	1	3.8167	4.009	0.1923
2015-08-07	07:00	1	3.8195	4.0141	0.1946
2015-08-10	07:00	1	3.795	3.9869	0.1919
2015-08-11	07:00	1	3.7829	3.9734	0.1905
2015-08-11	14:55	2	3.7661	3.9569	0.1908
2015-08-12	07:00	1	3.7652	3.9552	0.1900
2015-08-13	07:00	1	3.7662	3.956	0.1898
2015-08-14	07:00	1	3.75	3.94	0.19
2015-08-17	07:00	1	3.7524	3.9418	0.1894
2015-08-18	07:00	1	3.75	3.9396	0.1896
2015-08-19	07:00	1	3.7715	3.9612	0.1897
2015-08-20	07:00	1	3.7884	3.98	0.1916
2015-08-20	10:40	2	3.8122	4.0043	0.1921
2015-08-21	07:00	1	3.7886	3.9802	0.1916
2015-08-24	07:00	1	3.8052	3.998	0.1928
2015-08-24	15:00	3	3.8348	4.0287	0.1939
2015-08-25	07:00	1	3.8138	4.0063	0.1925
2015-08-26	07:00	1	3.8075	4.0004	0.1929
2015-08-27	07:00	1	3.8282	4.0221	0.1939
2015-08-28	07:00	1	3.8324	4.0265	0.1941
2015-08-31	07:00	1	3.8223	4.0155	0.1932
2015-08-31	16:00	2	3.7998	3.9919	0.1921
2015-09-01	07:00	1	3.7992	3.9906	0.1914
2015-09-01	08:45	2	3.8089	4.0014	0.1925
2015-09-02	07:00	1	3.813	4.0054	0.1924
2015-09-03	07:00	1	3.7984	3.9912	0.1928
2015-09-04	07:00	1	3.785	3.9764	0.1914
2015-09-07	07:00	1	3.7986	3.9907	0.1921
2015-09-08	07:00	1	3.793	3.9848	0.1918
2015-09-09	07:00	1	3.7665	3.9566	0.1901
2015-09-10	07:00	1	3.7658	3.9569	0.1911
2015-09-11	07:00	1	3.7545	3.9446	0.1901
2015-09-11	16:10	2	3.7201	3.9071	0.1870
2015-09-14	07:00	1	3.7319	3.921	0.1891
2015-09-15	07:00	1	3.7395	3.9282	0.1887
2015-09-16	07:00	1	3.7261	3.9142	0.1881
2015-09-16	08:35	2	3.7333	3.922	0.1887
2015-09-17	07:00	1	3.7418	3.9313	0.1895
2015-09-18	07:00	1	3.7432	3.9324	0.1892
2015-09-21	07:00	1	3.7503	3.94	0.1897
2015-09-22	07:00	1	3.7531	3.9432	0.1901
2015-09-23	07:00	1	3.7884	3.9792	0.1908
2015-09-24	07:00	1	3.7658	3.957	0.1912
2015-09-24	13:30	2	3.7771	3.9685	0.1914
2015-09-25	07:00	1	3.7765	3.9674	0.1909
2015-09-28	07:00	1	3.7754	3.967	0.1916
2015-09-29	07:00	1	3.7854	3.9768	0.1914
2015-09-30	07:00	1	3.7922	3.9835	0.1913
2015-10-01	07:00	1	3.7989	3.9909	0.1920
2015-10-02	07:00	1	3.7998	3.9919	0.1921
2015-10-05	07:00	1	3.7998	3.9908	0.1910
2015-10-05	16:50	2	3.7802	3.9713	0.1911
2015-10-06	07:00	1	3.7837	3.975	0.1913
2015-10-07	07:00	1	3.7967	3.9894	0.1927
2015-10-07	16:40	2	3.7827	3.9728	0.1901
2015-10-08	07:00	1	3.7879	3.9797	0.1918
2015-10-09	07:00	1	3.7778	3.9688	0.1910
2015-10-12	07:00	1	3.7717	3.9616	0.1899
2015-10-13	07:00	1	3.7679	3.9587	0.1908
2015-10-14	07:00	1	3.7798	3.9712	0.1914
2015-10-15	07:00	1	3.7865	3.9779	0.1914
2015-10-16	07:00	1	3.8033	3.9948	0.1915
2015-10-19	07:00	1	3.8176	4.0106	0.1930
2015-10-20	07:00	1	3.8214	4.0139	0.1925
2015-10-21	07:00	1	3.8308	4.0237	0.1929
2015-10-22	07:00	1	3.8668	4.0616	0.1948
2015-10-22	16:55	2	3.8466	4.0403	0.1937
2015-10-23	07:00	1	3.8399	4.0341	0.1942
2015-10-26	07:00	1	3.8493	4.0428	0.1935
2015-10-27	07:00	1	3.8406	4.0337	0.1931
2015-10-28	07:00	1	3.8397	4.0331	0.1934
2015-10-29	07:00	1	3.8424	4.0358	0.1934
2015-10-30	07:00	1	3.8322	4.0251	0.1929
2015-11-02	07:00	1	3.8092	4.0014	0.1922
2015-11-02	09:45	2	3.8093	4.0011	0.1918
2015-11-03	07:00	1	3.8204	4.0124	0.1920
2015-11-03	16:35	2	3.8191	4.0126	0.1935
2015-11-04	07:00	1	3.815	4.0086	0.1936
2015-11-05	07:00	1	3.8244	4.0178	0.1934
2015-11-06	07:00	1	3.82	4.0139	0.1939
2015-11-06	16:45	2	3.8468	4.0405	0.1937
2015-11-09	07:00	1	3.8447	4.0383	0.1936
2015-11-10	07:00	1	3.8413	4.0359	0.1946
2015-11-12	07:00	1	3.8384	4.0329	0.1945
2015-11-12	14:25	2	3.8286	4.0226	0.1940
2015-11-13	07:00	1	3.8257	4.0195	0.1938
2015-11-16	07:00	1	3.8256	4.018	0.1924
2015-11-17	07:00	1	3.838	4.0316	0.1936
2015-11-18	07:00	1	3.8305	4.0246	0.1941
2015-11-19	07:00	1	3.815	4.0082	0.1932
2015-11-20	07:00	1	3.8059	3.998	0.1921
2015-11-23	07:00	1	3.8137	4.0057	0.1920
2015-11-24	07:00	1	3.8195	4.013	0.1935
2015-11-25	07:00	1	3.8387	4.0324	0.1937
2015-11-26	07:00	1	3.8372	4.0316	0.1944
2015-11-27	07:00	1	3.8352	4.0284	0.1932
2015-11-30	07:00	1	3.8157	4.0089	0.1932
2015-12-01	07:00	1	3.8267	4.0205	0.1938
2015-12-02	07:00	1	3.8267	4.0201	0.1934
2015-12-03	07:00	1	3.8328	4.0269	0.1941
2015-12-03	15:05	2	3.847	4.0411	0.1941
2015-12-04	07:00	1	3.8671	4.0618	0.1947
2015-12-07	07:00	1	3.8623	4.0567	0.1944
2015-12-08	07:00	1	3.879	4.0747	0.1957
2015-12-09	07:00	1	3.911	4.1079	0.1969
2015-12-10	07:00	1	3.9062	4.1024	0.1962
2015-12-11	07:00	1	3.9141	4.1111	0.1970
2015-12-11	11:15	2	3.9179	4.1163	0.1984
2015-12-14	07:00	1	3.9332	4.1305	0.1973
2015-12-14	14:55	2	3.9502	4.149	0.1988
2015-12-15	07:00	1	3.9319	4.131	0.1991
2015-12-16	07:00	1	3.9226	4.1201	0.1975
2015-12-17	07:00	1	3.8973	4.0935	0.1962
2015-12-18	07:00	1	3.8707	4.0656	0.1949
2015-12-21	07:00	1	3.8575	4.0514	0.1939
2015-12-21	16:20	2	3.8207	4.0142	0.1935
2015-12-22	07:00	1	3.8175	4.0102	0.1927
2015-12-22	10:10	2	3.8158	4.0083	0.1925
2015-12-23	07:00	1	3.8203	4.013	0.1927
2015-12-24	07:00	1	3.8225	4.015	0.1925
2015-12-28	07:00	1	3.8319	4.0249	0.1930
2015-12-29	07:00	1	3.8143	4.0075	0.1932
2015-12-30	07:00	1	3.8057	3.9996	0.1939
2015-12-31	07:00	1	3.8307	4.0259	0.1952
2016-01-04	07:00	1	3.8327	4.0254	0.1927
2016-01-04	08:30	2	3.8545	4.0498	0.1953
2016-01-05	07:00	1	3.8591	4.0545	0.1954
2016-01-07	07:00	1	3.8725	4.0686	0.1961
2016-01-07	10:55	2	3.9015	4.0979	0.1964
2016-01-08	07:00	1	3.8848	4.0804	0.1956
2016-01-11	07:00	1	3.9121	4.1102	0.1981
2016-01-11	16:35	2	3.9184	4.1156	0.1972
2016-01-12	07:00	1	3.9126	4.1107	0.1981
2016-01-13	07:00	1	3.9106	4.1086	0.1980
2016-01-14	07:00	1	3.8733	4.0683	0.1950
2016-01-14	16:45	2	3.9095	4.1067	0.1972
2016-01-15	07:00	1	3.9151	4.1117	0.1966
2016-01-15	14:45	2	3.9218	4.1192	0.1974
2016-01-18	07:00	1	3.9281	4.128	0.1999
2016-01-18	08:30	2	3.9835	4.1836	0.2001
2016-01-19	07:00	1	3.9736	4.1735	0.1999
2016-01-20	07:00	1	3.9582	4.1578	0.1996
2016-01-20	16:30	2	4.0086	4.2111	0.2025
2016-01-21	07:00	1	4.009	4.2114	0.2024
2016-01-22	07:00	1	3.9925	4.1938	0.2013
2016-01-25	07:00	1	3.9626	4.1624	0.1998
2016-01-25	11:25	2	3.9737	4.1748	0.2011
2016-01-26	07:00	1	3.9595	4.1599	0.2004
2016-01-26	12:15	3	3.9824	4.1839	0.2015
2016-01-27	07:00	1	3.9475	4.1472	0.1997
2016-01-28	07:00	1	3.9537	4.1537	0.2000
2016-01-29	07:00	1	3.9338	4.1328	0.1990
2016-01-29	13:40	2	3.8833	4.0798	0.1965
2016-02-01	07:00	1	3.8924	4.0886	0.1962
2016-02-02	07:00	1	3.8704	4.0662	0.1958
2016-02-02	10:45	2	3.853	4.0479	0.1949
2016-02-03	07:00	1	3.8542	4.0493	0.1951
2016-02-04	07:00	1	3.8807	4.0763	0.1956
2016-02-04	12:25	2	3.8423	4.0367	0.1944
2016-02-05	07:00	1	3.8592	4.0545	0.1953
2016-02-08	07:00	1	3.8824	4.0788	0.1964
2016-02-09	07:00	1	3.9231	4.1209	0.1978
2016-02-09	15:15	2	3.9623	4.1617	0.1994
2016-02-10	07:00	1	3.957	4.1561	0.1991
2016-02-11	07:00	1	3.9277	4.1265	0.1988
2016-02-11	14:15	2	3.9364	4.1345	0.1981
2016-02-12	07:00	1	3.9104	4.1071	0.1967
2016-02-15	07:00	1	3.915	4.1124	0.1974
2016-02-16	07:00	1	3.8935	4.0906	0.1971
2016-02-17	07:00	1	3.901	4.0984	0.1974
2016-02-18	07:00	1	3.8754	4.0715	0.1961
2016-02-19	07:00	1	3.8708	4.0656	0.1948
2016-02-22	07:00	1	3.8739	4.07	0.1961
2016-02-22	13:55	2	3.8689	4.0636	0.1947
2016-02-23	07:00	1	3.8705	4.0653	0.1948
2016-02-24	07:00	1	3.9048	4.1021	0.1973
2016-02-24	16:00	2	3.9119	4.1099	0.1980
2016-02-25	07:00	1	3.923	4.1216	0.1986
2016-02-26	07:00	1	3.8926	4.0885	0.1959
